population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,8,15-19 anni,103,Uso di droghe,3,Tasso,1995,0.25418925999873,0.40224650840222,0.14883951158198
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,9,20-24 anni,103,Uso di droghe,3,Tasso,1995,1.10538369546949,1.6300888892519598,0.73289780614993
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,10,25-29 anni,103,Uso di droghe,3,Tasso,1995,1.30612920690546,1.67804053142918,0.9805501637093501
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,11,30-34 anni,103,Uso di droghe,3,Tasso,1995,1.0213409479256201,1.61353143614095,0.75354817521039
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,12,35-39 anni,103,Uso di droghe,3,Tasso,1995,0.78117318917356,1.2448605803400001,0.48405488611132996
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,13,40-44 anni,103,Uso di droghe,3,Tasso,1995,0.62333247272588,1.10906550897486,0.34134092671188
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,14,45-49 anni,103,Uso di droghe,3,Tasso,1995,0.5281794041017099,0.96972948689838,0.26969813290251
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,15,50-54 anni,103,Uso di droghe,3,Tasso,1995,0.44943004935282,0.83128578500101,0.2162548804824
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,16,55-59 anni,103,Uso di droghe,3,Tasso,1995,0.39821084258862005,0.80828973218537,0.17805404674491
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,17,60-64 anni,103,Uso di droghe,3,Tasso,1995,0.30899818024597003,0.59430993045321,0.14245821282914
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,18,65-69 anni,103,Uso di droghe,3,Tasso,1995,0.26909647749639,0.4955083666769,0.12318744036955999
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,24,15-49 anni,103,Uso di droghe,3,Tasso,1995,0.8231631966017801,1.07173824567969,0.67242086903194
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,26,≥70 anni,103,Uso di droghe,3,Tasso,1995,0.23355556256447998,0.41232887624007,0.10103326445904
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,7,10-14 anni,103,Uso di droghe,3,Tasso,1994,0.0008645284199887684,0.0035083262442305797,0.0
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,8,15-19 anni,103,Uso di droghe,3,Tasso,1994,0.2527305555498,0.40655584231058,0.14333167362048
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,9,20-24 anni,103,Uso di droghe,3,Tasso,1994,1.10209667992482,1.65124403381054,0.71309287970528
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,10,25-29 anni,103,Uso di droghe,3,Tasso,1994,1.30204831491296,1.6791850518136802,0.9735325032742499
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,11,30-34 anni,103,Uso di droghe,3,Tasso,1994,1.01282192747405,1.6008325663602299,0.7444932889965
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,12,35-39 anni,103,Uso di droghe,3,Tasso,1994,0.7762191272284,1.23325144425383,0.48540938827939994
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,13,40-44 anni,103,Uso di droghe,3,Tasso,1994,0.61811765683347,1.09611532590535,0.34034634159038
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,14,45-49 anni,103,Uso di droghe,3,Tasso,1994,0.51818269256043,0.94469824121013,0.26552935508911
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,15,50-54 anni,103,Uso di droghe,3,Tasso,1994,0.45544197296323,0.84444434200805,0.21554739241112
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,16,55-59 anni,103,Uso di droghe,3,Tasso,1994,0.39603305951018003,0.8045432370665699,0.17724684185536
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,17,60-64 anni,103,Uso di droghe,3,Tasso,1994,0.31169877958507,0.60001661809952,0.14290398004628
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,18,65-69 anni,103,Uso di droghe,3,Tasso,1994,0.26968842384527,0.49684922530921,0.12339403984774
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,24,15-49 anni,103,Uso di droghe,3,Tasso,1994,0.81941821604296,1.0638744640409399,0.66967612096395
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,26,≥70 anni,103,Uso di droghe,3,Tasso,1994,0.23334945837872,0.4119815614676,0.10091503935136001
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,7,10-14 anni,103,Uso di droghe,3,Tasso,1998,0.0008569540678131163,0.0034838444125807203,0.0
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,8,15-19 anni,103,Uso di droghe,3,Tasso,1998,0.26315148078128,0.39789226715057,0.16437370241388
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,9,20-24 anni,103,Uso di droghe,3,Tasso,1998,1.12048355221425,1.5802613386038298,0.8151337608278599
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,10,25-29 anni,103,Uso di droghe,3,Tasso,1998,1.33198177239088,1.74604537536471,1.04478885716168
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,11,30-34 anni,103,Uso di droghe,3,Tasso,1998,1.03842695405052,1.6393932429469502,0.7549763971400101
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,12,35-39 anni,103,Uso di droghe,3,Tasso,1998,0.80653974757862,1.303031980686,0.48763864739937
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,13,40-44 anni,103,Uso di droghe,3,Tasso,1998,0.6417308449939899,1.1394405651553399,0.34667903107660997
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,14,45-49 anni,103,Uso di droghe,3,Tasso,1998,0.54322387598335,0.9994157496029501,0.27256240547021
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,15,50-54 anni,103,Uso di droghe,3,Tasso,1998,0.46068655872042996,0.84330917933589,0.22575278670267002
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,16,55-59 anni,103,Uso di droghe,3,Tasso,1998,0.3915892152,0.78574401711621,0.18112573289518
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,17,60-64 anni,103,Uso di droghe,3,Tasso,1998,0.31173905497215,0.59754266980605,0.1434055725345
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,18,65-69 anni,103,Uso di droghe,3,Tasso,1998,0.26491658593642,0.49168020967192,0.12198906354115001
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,24,15-49 anni,103,Uso di droghe,3,Tasso,1998,0.8354212803426899,1.11051300726472,0.67877956515275
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,26,≥70 anni,103,Uso di droghe,3,Tasso,1998,0.23220065645694998,0.41132079782673003,0.10134051825723998
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,7,10-14 anni,103,Uso di droghe,3,Tasso,2003,0.0009203888270751803,0.0037622205460876522,0.0
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,8,15-19 anni,103,Uso di droghe,3,Tasso,2003,0.26363799602397003,0.38612433520047,0.16932579942597
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,9,20-24 anni,103,Uso di droghe,3,Tasso,2003,1.12010026053202,1.52609204674073,0.83597568480019
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,10,25-29 anni,103,Uso di droghe,3,Tasso,2003,1.31882217697263,1.7802720659892302,1.04382634081515
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,11,30-34 anni,103,Uso di droghe,3,Tasso,2003,1.04421733364712,1.65982453827303,0.73784577411814
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,12,35-39 anni,103,Uso di droghe,3,Tasso,2003,0.80529224571932,1.29565440105262,0.4778334045836
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,13,40-44 anni,103,Uso di droghe,3,Tasso,2003,0.64696459470492,1.1418394780485701,0.34632474560344
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,14,45-49 anni,103,Uso di droghe,3,Tasso,2003,0.54331249365071,0.9912148751089,0.27241855568501
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,15,50-54 anni,103,Uso di droghe,3,Tasso,2003,0.47449293868646003,0.8751898092594799,0.22976041403826997
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,16,55-59 anni,103,Uso di droghe,3,Tasso,2003,0.37771151320693,0.74365657209901,0.18196302386532
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,17,60-64 anni,103,Uso di droghe,3,Tasso,2003,0.30287660763081997,0.57550200382159,0.14259532674061
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,18,65-69 anni,103,Uso di droghe,3,Tasso,2003,0.2541439298957,0.47150666967970994,0.11889176970907
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,24,15-49 anni,103,Uso di droghe,3,Tasso,2003,0.8234257563294701,1.16107034147659,0.64475636054328
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,26,≥70 anni,103,Uso di droghe,3,Tasso,2003,0.22048950939741,0.39050346919165,0.09756503800190999
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,7,10-14 anni,103,Uso di droghe,3,Tasso,2000,0.000875671217002994,0.0035635684656616694,0.0
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,8,15-19 anni,103,Uso di droghe,3,Tasso,2000,0.26748901375108997,0.39628922896824,0.17051087614588
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,9,20-24 anni,103,Uso di droghe,3,Tasso,2000,1.13051732820353,1.54646197690682,0.8360351396082899
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,10,25-29 anni,103,Uso di droghe,3,Tasso,2000,1.3405367228942,1.77166751398982,1.05351713210599
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,11,30-34 anni,103,Uso di droghe,3,Tasso,2000,1.04264028430044,1.6473302024380299,0.75281594551207
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,12,35-39 anni,103,Uso di droghe,3,Tasso,2000,0.8163044088768201,1.31221104062375,0.49144563134024
1,Intera Popolazione,29,Valore Complessivo di Esposizione,1,Globale,3,Entrambi,13,40-44 anni,103,Uso di droghe,3,Tasso,2000,0.64838306796453,1.14910993926819,0.34883094216052
