population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Intera Popolazione,29,Valore Complessivo di Esposizione,185,Ruanda,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.18455962914326998,0.31049972408307,0.11618350552262001
1,Intera Popolazione,29,Valore Complessivo di Esposizione,17,Sri Lanka,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2006,0.35042033867874,0.48721698998557006,0.26609334289874004
1,Intera Popolazione,29,Valore Complessivo di Esposizione,8,Taiwan,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.34106322812793,0.5705942299864301,0.20842468930355
1,Intera Popolazione,29,Valore Complessivo di Esposizione,190,Uganda,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.20550208898929,0.35068929292296,0.12103762130601999
1,Intera Popolazione,29,Valore Complessivo di Esposizione,95,Regno Unito,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,1.39995253034316,1.9525531863660202,1.10113286968809
1,Intera Popolazione,29,Valore Complessivo di Esposizione,12,Repubblica Democratica Popolare del Laos,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.23908537984937997,0.3859066380323,0.13946697304051
1,Intera Popolazione,29,Valore Complessivo di Esposizione,99,Uruguay,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.48807086939441,0.7408433527916201,0.32132449236771
1,Intera Popolazione,29,Valore Complessivo di Esposizione,195,Namibia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.45659831043538995,0.8061861397373001,0.26964905913535003
1,Intera Popolazione,29,Valore Complessivo di Esposizione,24,Isole Marshall,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2000,0.2985437773677,0.41169260637356,0.20577519660058002
1,Intera Popolazione,29,Valore Complessivo di Esposizione,305,Bermuda,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2000,0.47821421039069,0.69702273293781,0.36782024300716
1,Intera Popolazione,29,Valore Complessivo di Esposizione,108,Belize,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.37012468444517,0.50488058893373,0.28533335092717
1,Intera Popolazione,29,Valore Complessivo di Esposizione,203,Capo Verde,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.2502793322347,0.43548498702516997,0.13294600109675
1,Intera Popolazione,29,Valore Complessivo di Esposizione,17,Sri Lanka,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.30145577088461,0.42523385146371,0.21365340117335
1,Intera Popolazione,29,Valore Complessivo di Esposizione,112,Grenada,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.37292320103634,0.47888423489466,0.28574871460393003
1,Intera Popolazione,29,Valore Complessivo di Esposizione,207,Ghana,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.27766856411004,0.49029178565847004,0.14237228652642
1,Intera Popolazione,29,Valore Complessivo di Esposizione,25,Micronesia (Stati Federati di),3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.31387937203462,0.40854906489880005,0.23752458396059
1,Intera Popolazione,29,Valore Complessivo di Esposizione,211,Mali,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.20537055306003002,0.34315176557572996,0.11801390572604999
1,Intera Popolazione,29,Valore Complessivo di Esposizione,116,Saint Lucia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.37372393555829997,0.52461299206516,0.28155495162144
1,Intera Popolazione,29,Valore Complessivo di Esposizione,215,Sao Tome e Principe,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.25330832697541,0.44239811922275996,0.13559898155758998
1,Intera Popolazione,29,Valore Complessivo di Esposizione,29,Tonga,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.27868247076849,0.36213771248657,0.20585857930892998
1,Intera Popolazione,29,Valore Complessivo di Esposizione,33,Armenia,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.7478760209433,1.33796781725108,0.41487403674058
1,Intera Popolazione,29,Valore Complessivo di Esposizione,376,Isole Marianne Settentrionali,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2000,0.39117085426980996,0.5315699038314,0.26014714988514
1,Intera Popolazione,29,Valore Complessivo di Esposizione,128,Guatemala,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.30449650060698,0.49069409407140996,0.19523493117841
1,Intera Popolazione,29,Valore Complessivo di Esposizione,132,Panama,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.35762917088117,0.56824899872069,0.22850824879502998
1,Intera Popolazione,29,Valore Complessivo di Esposizione,396,San Marino,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2000,0.5517542027974099,0.7536017879210399,0.42555188055527
1,Intera Popolazione,29,Valore Complessivo di Esposizione,136,Paraguay,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.39799059876390996,0.52851693376498,0.2988084227472
1,Intera Popolazione,29,Valore Complessivo di Esposizione,349,Greenland,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,1.1688035390557299,1.63192915745796,0.91453455195622
1,Intera Popolazione,29,Valore Complessivo di Esposizione,140,Bahrain,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.77688744979597,1.57254257981679,0.28781828894042
1,Intera Popolazione,29,Valore Complessivo di Esposizione,144,Giordania,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2008,0.7151570939425099,1.44173186556469,0.25691924176217
1,Intera Popolazione,29,Valore Complessivo di Esposizione,369,Nauru,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2007,0.32293727492637,0.42317489284273996,0.23397366281672
1,Intera Popolazione,29,Valore Complessivo di Esposizione,37,Kirghizistan,3,Entrambi,22,Tutte le età,103,Uso di droghe,3,Tasso,2011,0.83137484525497,1.46622180699749,0.48401717887869
